pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.05392156862745098,4.207637795061173e-05,4.061983513672882e-05,6,17,-0.8693384495017519,0.0089,0,10,9008,0.0089
0.05339805825242718,0.0003340789657784041,7.236351100471097e-05,42,4,0.9662033002703394,0.0089,0,10,3966,0.05
0.05288461538461539,4.509016008906346e-05,4.305249895490084e-05,16,5,0.036121304480590574,0.025,0,10,8608,0.01
0.052380952380952375,4.509016008906346e-05,4.061983513672882e-05,16,17,-0.6564410053297367,0.01,0,10,8513,0.01
0.05188679245283019,5.240578228755636e-05,0.00010260568349628646,7,29,0.41269517671344247,0.01,0,10,7446,0.0139
0.0514018691588785,4.141252389400109e-05,0.00011210819375808102,3,59,-0.41209101962194344,0.00695,0,10,364,0.05
0.05092592592592592,9.538904557124157e-05,0.0001027308242778934,17,5,-0.4197840378716341,0.0139,0,10,4957,0.02
0.05045871559633028,0.000171788206791327,4.061983513672882e-05,21,17,-0.0876180004895033,0.01695,0,10,9010,0.009
0.05,9.789605488172286e-05,4.061983513672882e-05,5,17,0.28011007411302796,0.0139,0,10,8514,0.01
0.04954954954954955,8.271290892227298e-05,4.061983513672882e-05,7,17,0.7387135629556524,0.011949999999999999,0,10,8227,0.01
0.049107142857142856,4.0994618704478805e-05,8.815148813197113e-05,4,23,0.47486058214626387,0.005,0,10,9063,0.013932280715674218
0.048672566371681415,4.1071837396567704e-05,9.093866366671216e-05,7,19,0.9265352549121257,0.01,0,10,8767,0.01
0.04824561403508772,4.1431612817926e-05,7.605337871195066e-05,4,27,-0.4601176153025193,0.01,0,10,2963,0.0199
0.04782608695652174,9.538904557124157e-05,4.362510585870892e-05,17,12,0.8462364656975445,0.01,0,10,378,0.033
0.04741379310344828,4.10397170957173e-05,0.000171788206791327,5,21,-0.07900765232845441,0.011966140357837109,0,10,6547,0.01
0.05603448275862069,4.770768720935545e-05,4.285441978785888e-05,5,30,0.8978082372043531,0.01,0,10,3263,0.07
0.05555555555555555,4.067834671886172e-05,0.000171788206791327,1,21,-0.0876180004895033,0.011966140357837109,1,10,9010,0.009
0.06410256410256411,4.6519642959849885e-05,4.061983513672882e-05,22,15,-0.008218300936672005,0.01,0,11,7433,0.025
0.0635593220338983,0.0003768610161490458,0.00011210819375808102,135,59,0.9589157234143065,0.011966140357837109,0,11,360,0.05
0.06302521008403361,0.00011210819375808102,4.623833767275533e-05,59,12,-0.9681534938766881,0.013932280715674218,0,11,9857,0.01
0.0625,0.00011210819375808102,4.623833767275533e-05,59,12,-0.0345547773054447,0.005,0,11,9852,0.01
0.06198347107438017,0.0003768610161490458,7.605337871195066e-05,135,27,-0.9562260951313517,0.01,0,11,6062,0.07
0.06147540983606557,0.00011210819375808102,4.623833767275533e-05,59,12,-0.8596384887046014,0.01,0,11,9851,0.01
0.06097560975609756,4.074595231205855e-05,0.00010260568349628646,2,29,-0.8008458472917344,0.01,0,11,5855,0.0139
0.06048387096774194,4.245671753664013e-05,4.623833767275533e-05,4,12,-0.10682676169364519,0.01,0,11,9849,0.01
0.06,4.6519642959849885e-05,4.623833767275533e-05,22,12,-0.8943745380147531,0.01,0,11,9850,0.01
0.05952380952380952,4.1870857981277276e-05,4.061983513672882e-05,3,5,0.8362260970606139,0.005,0,11,9251,0.011
0.05905511811023622,4.238714773743651e-05,4.623833767275533e-05,4,12,-0.7337640271596143,0.01,0,11,9856,0.01
0.05859375,7.186506523369356e-05,0.0001301164403683471,6,25,-0.6502649395607762,0.005,0,11,370,0.018
0.05813953488372093,4.2330600361310405e-05,4.623833767275533e-05,1,12,0.7515045413894129,0.01,0,11,9212,0.01
0.057692307692307696,0.0003768610161490458,4.3714882920496055e-05,135,3,0.2795312710170884,0.01,1,11,1414,0.2
0.05725190839694656,0.00012670926390864675,0.00011210819375808102,22,59,-0.997182341240648,0.01,0,12,1588,0.035
0.0648854961832061,4.178925321081234e-05,4.9047406181828264e-05,6,21,-0.9684771954860308,0.0175,0,12,5408,0.029
0.06439393939393939,4.250597311972591e-05,8.815148813197113e-05,4,23,-0.36367686291324397,0.029,0,12,6249,0.012
0.06390977443609022,4.238714773743651e-05,0.00013502452122356295,4,41,0.24583641537545387,0.0205,0,12,7006,0.011
0.06343283582089553,0.000171788206791327,0.00010260568349628646,21,29,-0.961596311165549,0.0055,0,12,8537,0.0139
0.06296296296296297,0.0003340789657784041,4.285441978785888e-05,42,30,0.8556604180113306,0.011,0,12,3262,0.0385
0.0625,0.0003929881584449365,0.00010260568349628646,43,29,-0.7505093345952221,0.01245,0,12,8538,0.0139
0.06204379562043796,0.000667625517112708,4.2313645095515004e-05,145,10,-0.7387745135798942,0.0139,0,12,7162,0.02
0.06159420289855073,0.00011210819375808102,0.00010260568349628646,59,29,-0.28002326013403644,0.0139,0,12,7449,0.0139
0.06115107913669065,0.00011210819375808102,0.00010260568349628646,59,29,0.9894501544781813,0.0139,0,12,7447,0.0139
0.060714285714285714,4.245671753664013e-05,0.00010260568349628646,4,29,-0.5434898432803165,0.0139,0,12,7445,0.0139
0.06028368794326241,4.18878169783782e-05,8.815148813197113e-05,9,23,-0.24466746641742773,0.0139,0,12,7194,0.014
0.05985915492957747,0.00011210819375808102,4.061983513672882e-05,59,4,0.5065215970954443,0.0139,0,12,2030,0.015
0.05944055944055944,7.993320057145207e-05,0.0001026041311739161,22,12,0.9988400314350415,0.0139,0,12,5914,0.0179
0.059027777777777776,0.0001040389974905214,8.44396647646363e-05,37,35,0.7904885981024289,0.0139,0,12,1201,0.025
0.05862068965517241,5.240578228755636e-05,0.0003015536291170423,7,63,-0.565411665153211,0.0139,0,12,9864,0.02
0.05821917808219178,0.0001260822979866124,0.00014439255963056847,11,42,-0.8066500793516171,0.01395,0,12,4817,0.03
0.057823129251700675,4.6535139450903605e-05,0.00012670926390864675,7,22,-0.997182341240648,0.015,0,12,1588,0.05
0.057823129251700675,0.00011210819375808102,0.000171788206791327,59,21,-0.961596311165549,0.03,1,12,8537,0.012
0.06462585034013606,4.18878169783782e-05,6.189034757552555e-05,9,31,0.779786991221924,0.006,0,12,6127,0.017
0.0641891891891892,7.993320057145207e-05,0.00028902456129365113,22,84,0.980120222056807,0.012,1,13,7240,0.015
0.07094594594594594,0.00028902456129365113,4.061983513672882e-05,84,9,0.7572948719643383,0.0135,0,14,8879,0.0149
0.07046979865771812,0.000667625517112708,0.00041374772696807223,145,79,-0.07078230485740782,0.0149,0,14,531,0.03
0.06999999999999999,6.432069892309241e-05,0.0003929881584449365,21,43,-0.7505093345952221,0.015,0,14,8538,0.0144
0.07666666666666666,4.0915355139800994e-05,0.00028902456129365113,4,84,0.6965128559669336,0.0144,0,14,7239,0.015
0.08333333333333333,7.993320057145207e-05,4.586409117518745e-05,22,17,0.8166730272689153,0.0147,0,14,1529,0.018
0.08278145695364239,0.00015962218950097453,4.285441978785888e-05,23,30,0.3126275438910992,0.015,0,14,7373,0.016
0.08223684210526315,9.516221641587098e-05,5.9309911900459194e-05,25,11,-0.5948843183590627,0.0155,0,14,546,0.018
0.08169934640522876,4.3714882920496055e-05,4.061983513672882e-05,3,9,-0.8418779224134134,0.016,0,14,8876,0.0149
0.08116883116883117,0.0001040389974905214,7.605337871195066e-05,37,27,-0.2532110119317543,0.0155,0,14,7527,0.0199
0.08064516129032258,4.18878169783782e-05,7.605337871195066e-05,9,27,-0.5810283382580849,0.016,0,14,6155,0.0199
0.08012820512820513,4.250597311972591e-05,5.2212504844887677e-05,4,4,0.7272252695674022,0.017,0,14,1314,0.019
0.07961783439490445,0.00012670926390864675,7.236351100471097e-05,22,4,-0.9726790757928157,0.018,0,14,2612,0.018
0.08598726114649681,4.314972566748085e-05,4.5723443370119714e-05,24,20,0.262491204904113,0.018,0,14,1370,0.02
0.08544303797468354,9.516221641587098e-05,0.0002451299830126667,25,67,-0.6635211281229341,0.01,0,14,1746,0.02
0.08490566037735849,4.3714882920496055e-05,4.061983513672882e-05,3,17,-0.3307021266877364,0.02,0,14,9001,0.013
0.084375,0.0001040389974905214,7.605337871195066e-05,37,27,-0.7628898667367525,0.0065,0,14,6061,0.0249
0.08385093167701864,4.0798742029388046e-05,0.0009741726656605198,3,74,-0.26269481032035763,0.013,0,14,3855,0.0165
0.08333333333333333,9.516221641587098e-05,5.093627205998016e-05,25,40,0.3632556223924401,0.01475,0,14,924,0.02
0.08282208588957055,7.717113995133086e-05,0.0009741726656605198,4,74,-0.768042354983652,0.0165,0,14,3857,0.0175
0.08231707317073171,5.09237758734868e-05,5.9309911900459194e-05,3,11,-0.9978012770046274,0.017,0,14,545,0.017
0.08181818181818182,8.626774830918425e-05,0.00041374772696807223,23,79,-0.8116209973649744,0.017,0,14,224,0.02
0.08132530120481928,4.2781912976997716e-05,4.061983513672882e-05,2,5,0.9892615369720025,0.01725,0,14,7818,0.0199
0.08083832335329341,4.314972566748085e-05,4.061983513672882e-05,24,8,0.8417640280688907,0.00995,0,14,6391,0.02
0.08035714285714286,0.000171788206791327,0.0009741726656605198,21,74,-0.9236896059942264,0.0199,0,14,7186,0.0179
0.07988165680473373,4.198244026600469e-05,4.9047406181828264e-05,9,21,0.1765207028945124,0.0189,0,14,5410,0.029
0.07941176470588236,4.198244026600469e-05,0.0002670768857755569,9,61,-0.9508961684481395,0.0145,0,14,6106,0.039
0.07894736842105263,9.516221641587098e-05,5.720140162866633e-05,25,21,0.23642708233839788,0.029,0,14,2956,0.02
0.07848837209302326,0.0001040389974905214,5.093627205998016e-05,37,40,-0.750907622031858,0.0245,0,14,1438,0.02
0.07803468208092486,4.1431612817926e-05,6.189034757552555e-05,4,31,0.9481193491532147,0.02,0,14,6128,0.025
0.07758620689655173,8.626774830918425e-05,4.061983513672882e-05,23,9,-0.9089835567161232,0.0125,0,14,8877,0.019
0.07714285714285715,4.198244026600469e-05,4.9047406181828264e-05,9,21,0.6295367394446079,0.019,0,14,5406,0.035
0.07670454545454546,0.000667625517112708,4.061983513672882e-05,145,3,-0.8509193596391765,0.0175,0,14,400,0.1
0.07627118644067797,0.00040128829899427256,4.061983513672882e-05,46,5,0.6574864239211525,0.035,0,14,7817,0.027
0.07584269662921347,0.00022553447162752875,0.0009741726656605198,8,74,-0.8819409645229968,0.031,0,14,3749,0.0195
0.07541899441340782,5.09237758734868e-05,4.061983513672882e-05,3,8,0.9332880504589218,0.00975,0,14,913,0.02
0.075,0.0001040389974905214,4.061983513672882e-05,37,14,0.31279933912576013,0.0195,0,14,5243,0.02
0.07458563535911603,0.00016838611629229822,8.211301129068973e-05,47,5,0.37151605140823607,0.01975,0,14,1301,0.069
0.07417582417582418,0.0001336276674455835,4.2492616437140745e-05,30,3,0.9977892734602665,0.02,0,14,1585,0.04
0.07377049180327869,4.198244026600469e-05,0.00041374772696807223,9,79,-0.6019998676776046,0.02,0,14,169,0.05
0.0733695652173913,0.000667625517112708,5.668618941141571e-05,145,7,-0.9424741549092767,0.025,0,14,1557,0.08
0.07297297297297298,7.993320057145207e-05,0.0007371081436148191,22,38,-0.8316408501915503,0.05,0,14,2883,0.013800000000000002
0.07258064516129031,7.993320057145207e-05,0.0007371081436148191,22,38,0.01794304162837953,0.031900000000000005,0,14,2884,0.013800000000000002
0.07219251336898395,7.993320057145207e-05,0.0007371081436148191,22,38,0.8510301837237533,0.013800000000000002,0,14,2885,0.013800000000000002
0.07180851063829788,7.993320057145207e-05,0.0007371081436148191,22,38,0.9016840996302814,0.013800000000000002,0,14,2886,0.013800000000000002
0.07142857142857142,7.993320057145207e-05,0.0007371081436148191,22,38,0.1233338126660037,0.013800000000000002,0,14,2887,0.013800000000000002
0.07105263157894737,4.2886275089989114e-05,4.061983513672882e-05,5,18,-0.4678783741810467,0.013800000000000002,0,14,1920,0.02
0.07068062827225131,0.0001040389974905214,4.061983513672882e-05,37,42,0.9362503299128385,0.01,0,14,6926,0.0289
0.0703125,8.366782273564144e-05,0.00041374772696807223,20,79,0.7794283006736524,0.02,0,14,618,0.04
0.06994818652849741,4.2886275089989114e-05,0.00013943006812044964,5,15,0.2626657245482294,0.02445,0,14,3500,0.02
0.06958762886597938,0.00012670926390864675,0.000105359061847871,22,21,-0.17545244336590493,0.02,0,14,7370,0.0475
0.06923076923076923,5.72267980547776e-05,0.00011455194348835464,13,22,0.6634083569596574,0.02445,0,14,3521,0.0199
0.06887755102040817,8.366782273564144e-05,0.00011210819375808102,20,59,0.04406198834392301,0.02,0,14,2020,0.05
0.06852791878172589,6.907778167907615e-05,6.432069892309241e-05,8,21,-0.7505093345952221,0.025,0,14,8538,0.0199
0.06852791878172589,4.227746421074765e-05,7.67092023047762e-05,2,17,-0.9535167694889465,0.0199,0,14,9279,0.02
0.06818181818181819,4.198244026600469e-05,0.0002670768857755569,9,61,0.0270634238598443,0.019950000000000002,0,14,6101,0.049
0.0678391959798995,0.0001040389974905214,4.9047406181828264e-05,37,21,-0.8860086928969984,0.02,0,14,1996,0.029
0.0675,5.72267980547776e-05,4.061983513672882e-05,13,18,-0.6089244720434767,0.0145,0,14,1922,0.02
0.06716417910447761,5.72267980547776e-05,0.00028902456129365113,13,84,0.7572948719643383,0.02,0,14,8879,0.0199
0.07213930348258707,5.72267980547776e-05,0.0002451299830126667,13,67,0.27105087088715174,0.019950000000000002,0,14,1747,0.02
0.07178217821782179,0.00011455194348835464,4.061983513672882e-05,22,18,0.9537073360871335,0.02,0,14,1824,0.02
0.07142857142857142,5.72267980547776e-05,4.061983513672882e-05,13,5,-0.7330058032760405,0.02,0,14,3279,0.02
0.07107843137254903,7.717113995133086e-05,4.2781912976997716e-05,4,2,0.9892615369720025,0.01,0,14,7818,0.017
0.07598039215686275,5.72267980547776e-05,0.00013943006812044964,13,15,0.7680616590498993,0.017,0,14,3502,0.02
0.07560975609756097,4.0836691976315766e-05,0.0009741726656605198,2,74,0.49900053594248756,0.018500000000000003,0,14,3783,0.02
0.07524271844660194,4.198244026600469e-05,9.313500809331312e-05,9,15,0.7685440338352378,0.02,0,14,5373,0.02
0.0748792270531401,0.0002609847379405685,0.00010477930567066666,19,21,-0.9988019855684355,0.01,0,14,3316,0.03
0.07451923076923077,5.09237758734868e-05,4.0722426859653534e-05,3,4,0.8774307722189351,0.02,0,14,3728,0.02
0.07932692307692309,5.72267980547776e-05,4.061983513672882e-05,13,5,-0.968432125491424,0.02,0,14,3278,0.02
0.07894736842105263,4.313096656710783e-05,4.061983513672882e-05,9,8,-0.7571570498413551,0.01,0,14,6394,0.02
0.07857142857142858,6.432069892309241e-05,4.0659116796561183e-05,21,6,-0.6236015159915558,0.02,0,14,9127,0.0198
0.07819905213270142,4.313096656710783e-05,4.061983513672882e-05,9,8,0.4116240468131519,0.0099,0,14,6399,0.02
0.07783018867924528,0.00040128829899427256,8.815148813197113e-05,46,23,-0.3459141927274829,0.0198,0,14,9060,0.029669719314938156
0.07746478873239437,8.647117015697104e-05,4.061983513672882e-05,19,9,-0.14037390096647526,0.0199,0,14,8878,0.019
0.07710280373831775,0.00010228765649008303,4.061983513672882e-05,13,2,0.9397569644078297,0.0198,0,14,8006,0.025
0.07674418604651162,0.000667625517112708,4.5437014179229865e-05,145,5,-0.07090257932219905,0.0199,0,14,1951,0.05
