pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.039473684210526314,4.2422264524636876e-05,0.00011743259983792503,2,48,-0.347017007059018,0.09305,0,3,4785,0.06
0.0391304347826087,4.3712387207845395e-05,5.5175170937108136e-05,4,21,-0.12363294914268595,0.0911,0,3,663,0.089
0.04782608695652174,0.0004145962865747258,4.197214189197462e-05,39,4,0.6699382915295167,0.09004999999999999,0,3,4564,0.09
0.04741379310344828,0.0004145962865747258,4.197214189197462e-05,39,38,0.9094855010241525,0.09,0,3,5323,0.07
0.04700854700854701,0.00010363655350797933,0.00012685247419946152,64,45,-0.9393854438894356,0.0895,0,3,4774,0.14
0.046610169491525424,4.203004216220934e-05,0.00011743259983792503,8,48,0.6016869094963356,0.09,0,3,4784,0.06
0.046218487394957986,0.0004145962865747258,4.203004216220934e-05,39,8,0.6016869094963356,0.0895,0,3,4784,0.075
0.0546218487394958,5.5011377811348036e-05,4.788112960397196e-05,10,21,0.7902115765665377,0.089,0,3,4124,0.095
0.05416666666666667,4.8791692903192215e-05,7.60576881689475e-05,27,30,-0.11505431555132696,0.0895,0,3,3126,0.1
0.05371900826446281,7.531617345093276e-05,4.263407407187926e-05,39,7,-0.30472449023565196,0.09,0,3,1005,0.33
0.05327868852459016,5.350053549519416e-05,4.197214189197462e-05,2,3,0.6087570790289565,0.09054999999999999,0,3,4407,0.086
0.052845528455284556,4.6854217332911876e-05,8.001074238437358e-05,3,4,0.3875871276058853,0.043,0,3,2560,0.085
0.05241935483870967,0.00010363655350797933,0.00012685247419946152,64,45,0.6898507176720808,0.085,0,3,2602,0.14
0.052000000000000005,0.0001262992132839336,7.911630880283184e-05,36,16,0.7150028887161619,0.08549999999999999,0,3,1980,0.1
0.051587301587301584,0.0005649841231731914,4.730154946103452e-05,75,16,-0.636668273391427,0.086,0,3,1124,0.75
0.051181102362204724,4.251501979699672e-05,0.00011862350615215818,6,20,-0.371180185299991,0.375,0,3,2959,0.18
0.05078125,0.0001262992132839336,4.197214189197462e-05,36,10,-0.18448548361976128,0.18,0,3,3443,0.1
0.050387596899224806,0.00019824334821021275,4.197214189197462e-05,89,38,0.45947516123822957,0.14,0,3,5557,0.0696
0.05,5.324287245283715e-05,4.197214189197462e-05,12,38,0.6164203098351259,0.1,0,3,5555,0.25
0.04961832061068702,8.096353763068839e-05,4.197214189197462e-05,13,4,0.9818779782550355,0.14,0,3,4733,0.16
0.04924242424242424,4.203004216220934e-05,0.00011743259983792503,8,48,-0.34608388762723263,0.16,0,3,6930,0.06
0.04887218045112782,5.5011377811348036e-05,5.493112280735287e-05,10,9,0.8166034360279758,0.13,0,3,2949,0.085
0.04850746268656716,5.293288469871137e-05,4.730154946103452e-05,22,16,0.379105699634805,0.1,0,3,6487,0.1
0.04814814814814815,4.766224949034656e-05,0.00011743259983792503,10,48,-0.9764610062846701,0.1,0,3,6929,0.06
0.04779411764705883,0.0004145962865747258,0.00011862350615215818,39,20,0.859807850621812,0.1,0,3,5946,0.16
0.04744525547445256,5.4808121587003304e-05,0.00012685247419946152,31,45,-0.9999925773213442,0.1,0,3,6734,0.22
0.04710144927536232,4.333869242078786e-05,4.197214189197462e-05,4,10,0.8901330128666756,0.1,0,3,3438,0.08
0.046762589928057555,5.828514838714752e-05,4.197214189197462e-05,19,4,0.3710402267510974,0.1,0,3,4734,0.15
0.04642857142857143,5.4808121587003304e-05,4.197214189197462e-05,31,10,0.9636425104167827,0.1,0,3,6706,0.16
0.04609929078014184,0.0004145962865747258,4.197214189197462e-05,39,42,0.5288268660633278,0.08,0,3,3584,0.8
0.045774647887323945,5.4808121587003304e-05,4.197214189197462e-05,31,38,-0.15799762027860986,0.16,0,3,7414,0.25
0.045454545454545456,4.457176212487663e-05,4.203004216220934e-05,2,8,-0.5142370118270653,0.20500000000000002,0,3,3472,0.075
0.05244755244755245,4.218629653052278e-05,4.809477400791682e-05,1,14,-0.00833887421809711,0.16,0,3,6013,0.065
0.052083333333333336,6.617829135127472e-05,4.587292118973482e-05,30,11,0.3873092293808088,0.1175,0,3,6110,0.13
0.05172413793103448,4.204943829182759e-05,4.198024819473076e-05,38,32,-0.7623243890184349,0.065,0,3,4234,0.15
0.05136986301369863,0.0004145962865747258,7.814963981436089e-05,39,35,0.8555980084366117,0.13,0,3,1842,1.0
0.0510204081632653,5.293288469871137e-05,4.730154946103452e-05,22,16,0.9587445154646136,0.14,0,3,7460,0.1
0.05067567567567568,4.26921176203456e-05,0.00012685247419946152,3,45,0.4275287682856977,0.05,0,3,8485,0.135
0.05033557046979866,0.00011139821117768961,4.730154946103452e-05,53,16,-0.14049328346974874,0.1,0,3,7458,0.12
0.05,7.60576881689475e-05,0.00011743259983792503,30,48,0.6024811612670622,0.11,0,3,6931,0.06
0.049668874172185434,4.226388315516422e-05,4.197214189197462e-05,2,38,-0.3295354946464017,0.1,0,3,5554,0.1
0.049342105263157895,5.828514838714752e-05,0.00011227046010745087,19,49,-0.6957337692589729,0.1,0,3,5541,0.09
0.049019607843137254,4.26921176203456e-05,0.00016407421996436666,3,50,0.9705570702330484,0.1,0,3,1170,0.07
0.048701298701298704,5.828514838714752e-05,4.613368935925322e-05,19,20,0.9332230809816309,0.095,0,3,3043,0.139
0.04838709677419355,5.828514838714752e-05,0.00012685247419946152,19,45,0.9905288779771528,0.1,0,3,6731,0.14
0.04807692307692308,5.828514838714752e-05,5.97984082966484e-05,19,7,0.9929085290548857,0.1,0,3,3608,0.47
0.04777070063694267,0.00011139821117768961,4.197214189197462e-05,53,38,-0.916268161022086,0.1,0,3,7413,0.07
0.04746835443037975,0.00011139821117768961,0.00011227046010745087,53,49,0.22852183321815375,0.035,0,3,5542,0.075
0.04716981132075471,0.0001262992132839336,4.587292118973482e-05,36,11,-0.5665299944410591,0.07,0,3,6111,0.13
0.046875,0.00011139821117768961,4.809477400791682e-05,53,14,0.9480618336636202,0.065,0,3,8258,0.075
0.046583850931677016,0.00011139821117768961,4.197214189197462e-05,53,10,0.9682967254341804,0.075,0,3,3112,0.079
0.046296296296296294,4.202038662102916e-05,4.8791692903192215e-05,2,27,0.3387588591668253,0.077,0,3,5473,0.08
0.04601226993865031,0.00011139821117768961,4.197214189197462e-05,53,10,0.09748191816502859,0.079,0,3,3437,0.08
0.04573170731707318,0.00011139821117768961,4.203004216220934e-05,53,8,-0.34608388762723263,0.04,0,3,6930,0.08
0.05182926829268293,0.00011139821117768961,4.785174049897088e-05,53,4,0.9948878552654334,0.08,0,3,7202,0.08
0.051515151515151514,0.00011139821117768961,0.00011227046010745087,53,49,0.4604119929512402,0.08,1,3,6868,0.08
0.05120481927710844,4.216177371304786e-05,4.197214189197462e-05,2,38,-0.025797803401922205,0.08,0,4,8809,0.065
0.05089820359281438,0.0001334373682675901,4.730154946103452e-05,13,16,0.017882762594917414,0.0325,0,4,2174,0.085
0.050595238095238096,0.00011139821117768961,0.00012894037237870287,53,23,0.5876486750710052,0.065,0,4,1988,0.09
0.05029585798816568,0.00011139821117768961,4.613368935925322e-05,53,20,0.7956597880257341,0.07500000000000001,0,4,3037,0.0925
0.05,0.00011139821117768961,4.197214189197462e-05,53,3,-0.8465414885036378,0.085,0,4,7123,0.095
0.049707602339181284,0.00011139821117768961,4.197214189197462e-05,53,3,-0.8321594139086245,0.0875,0,4,8122,0.099
0.04941860465116279,4.203004216220934e-05,0.00011743259983792503,1,48,-0.7620511912425841,0.09,0,4,9204,0.06
0.04913294797687861,4.8791692903192215e-05,0.00012685247419946152,27,45,0.5146764495014015,0.0875,0,4,9507,0.11
0.048850574712643674,5.354357797921901e-05,4.197214189197462e-05,4,4,0.10532804808217881,0.055,0,4,7901,0.37
0.04857142857142857,5.828514838714752e-05,4.197214189197462e-05,19,38,0.8272523148521949,0.11,0,4,8810,0.08
0.048295454545454544,7.861188153277814e-05,4.197214189197462e-05,5,38,0.9834460304153309,0.04,0,4,9326,0.08
0.0480225988700565,5.828514838714752e-05,7.911630880283184e-05,19,16,-0.6236015159915558,0.08,0,4,9127,0.09
0.047752808988764044,0.00012894037237870287,4.197214189197462e-05,23,3,-0.38717026706890695,0.045,0,4,7885,0.2
0.04748603351955307,8.096353763068839e-05,0.0003055271750390764,13,64,-0.9299176081537576,0.09,0,4,5905,0.0911
0.04722222222222222,4.212858955128256e-05,0.00016407421996436666,2,50,-0.7852604341497081,0.09054999999999999,0,4,5439,0.08
0.04696132596685083,0.0004145962865747258,4.197214189197462e-05,39,38,-0.8551295401809779,0.04,0,4,8808,0.15
0.046703296703296704,5.97984082966484e-05,4.197214189197462e-05,7,2,0.8113743870634273,0.08,0,4,4746,0.25
0.04644808743169399,4.5438302202510636e-05,4.203004216220934e-05,2,8,0.630356133706409,0.125,0,4,7019,0.1
0.04619565217391304,0.0002709344456895925,4.2022143367465e-05,48,3,0.9614223718109872,0.1,0,4,1082,0.1
0.051630434782608696,8.760057472166109e-05,4.197214189197462e-05,8,4,0.8936993154643486,0.1,0,4,7900,0.2
0.051351351351351354,4.562527122542571e-05,6.309894420870371e-05,6,25,-0.19353254126994537,0.1,0,4,839,0.11
0.0510752688172043,4.203940742910954e-05,4.613368935925322e-05,3,20,-0.8731797841621071,0.11,0,4,3040,0.1
0.05080213903743315,0.0001262992132839336,4.197214189197462e-05,36,38,0.7680230502194985,0.10500000000000001,0,4,4212,0.35
0.05053191489361702,4.420835255877382e-05,0.0003044658032367709,2,28,0.8774886072214713,0.11,0,4,2308,0.17
0.05026455026455026,4.2183646690432174e-05,0.00021167421765202612,3,92,0.6902434310791371,0.085,0,4,8992,0.19
0.05,8.629084086283698e-05,5.213157396968574e-05,10,5,-0.41203608725896307,0.17,0,4,1074,0.086
0.04973821989528796,7.814963981436089e-05,4.870690503108027e-05,35,7,-0.21954289564264626,0.128,1,4,1260,0.1
0.049479166666666664,6.617829135127472e-05,4.203004216220934e-05,30,8,0.8777053748505851,0.1,0,5,3017,0.3
0.04922279792746114,0.00011139821117768961,4.197214189197462e-05,53,38,-0.9988385794776806,0.15,0,5,5559,0.1
0.04896907216494845,9.029199253804482e-05,4.613368935925322e-05,41,20,-0.7150661094888303,0.1,0,5,3045,0.094
0.04871794871794872,6.539678441595874e-05,4.197214189197462e-05,13,10,-0.23695426279055334,0.097,0,5,3434,0.1
0.048469387755102046,7.867875008024699e-05,4.197214189197462e-05,13,38,0.9956421242221449,0.05,0,5,5556,0.1
0.048223350253807105,0.0004145962865747258,4.999778164181748e-05,39,14,-0.7455552937610176,0.1,0,5,7770,0.15
0.04797979797979798,4.692278345912022e-05,0.00022309020442397992,6,7,0.9454353340247703,0.1,0,5,115,0.16
0.04773869346733668,0.0003388789045848597,0.0005060081364609603,53,66,0.7567236751494507,0.08,1,5,1416,0.1
0.0475,4.260032007606151e-05,4.740699520703361e-05,15,24,-0.9267505732948154,0.1,0,6,2022,0.15
0.0472636815920398,0.00011139821117768961,0.00012685247419946152,53,45,-0.4433832931411776,0.075,0,6,9506,0.11
0.04702970297029703,0.00011139821117768961,0.00012685247419946152,53,45,-0.9453665636960418,0.11,0,6,2600,0.115
0.046798029556650245,0.00010363655350797933,6.078077474130284e-05,64,11,0.1940352813144827,0.1125,0,6,6874,0.15
0.04656862745098039,7.861188153277814e-05,4.740699520703361e-05,5,24,-0.31305701279012343,0.075,0,6,2048,0.18
0.046341463414634146,4.692278345912022e-05,4.587292118973482e-05,6,11,0.4445717542754054,0.15,0,6,6114,0.16
0.04611650485436893,5.213157396968574e-05,0.00012685247419946152,5,45,0.4196472344081325,0.155,0,6,6732,0.11
0.04589371980676328,0.0002508665524073512,4.197214189197462e-05,31,7,-0.6498526278056364,0.055,0,6,6760,0.1
0.04567307692307692,4.5472065228086815e-05,4.197214189197462e-05,3,5,-0.15915837410142958,0.1,0,6,6431,0.1
0.045454545454545456,6.328666430915704e-05,4.203004216220934e-05,9,8,0.07099278449439515,0.1,0,6,3016,0.15
0.04523809523809524,0.00011139821117768961,4.6478943817406605e-05,53,35,0.39586978738073614,0.075,0,6,763,0.13
0.04502369668246446,4.204209805059494e-05,4.613368935925322e-05,1,20,0.8369032171645691,0.13,0,6,5304,0.104
0.04481132075471698,4.408866700562053e-05,4.740699520703361e-05,3,24,-0.6502191365954637,0.11699999999999999,0,6,1080,0.1
0.04460093896713615,8.650904309049545e-05,4.197214189197462e-05,18,5,-0.916738444363225,0.104,0,6,6432,0.1
0.04439252336448598,4.479962373815234e-05,6.078077474130284e-05,1,11,-0.7682546613236668,0.10200000000000001,0,6,48,0.2
0.044186046511627906,4.257682162313547e-05,0.00012685247419946152,1,45,-0.16717738227684914,0.1,0,6,2067,0.14
0.04398148148148148,4.894290794229679e-05,4.197214189197462e-05,2,15,0.5943753613738031,0.14,0,6,8001,0.3
0.04377880184331797,5.132857178739407e-05,5.6349897306766784e-05,3,6,0.5214738406490854,0.17,0,6,1121,0.2
0.04838709677419355,5.293288469871137e-05,4.197214189197462e-05,22,7,0.9231342605412567,0.1,0,6,9854,0.1
0.0481651376146789,5.063754266831466e-05,4.203004216220934e-05,2,8,-0.31265617714055877,0.1,0,6,7018,0.25
0.04794520547945205,5.213157396968574e-05,9.823004478193443e-05,5,31,0.12384233799356996,0.125,0,6,3148,0.12
0.04772727272727273,9.029199253804482e-05,4.197214189197462e-05,41,7,-0.8596384887046014,0.12,0,6,9851,0.1
0.04751131221719457,0.00010363655350797933,4.197214189197462e-05,64,38,0.8412265928409236,0.11,0,6,5324,0.13
0.04729729729729729,9.029199253804482e-05,4.197214189197462e-05,41,7,-0.42068670141598846,0.12,0,6,6758,0.1
0.04708520179372197,4.283059313117955e-05,0.0003055271750390764,2,64,-0.9964539714057548,0.11,0,6,1984,0.333
0.046875,0.0001262992132839336,0.0001644093655703682,36,35,-0.9423935145042662,0.12,0,6,4397,0.12
0.04666666666666667,8.219966550578052e-05,0.0002508665524073512,18,31,-0.5514518281149147,0.06,0,6,387,0.1
