pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.015625,0.0003578261119727159,0.0002896566396325772,4,4,0.3632556223924401,0.08944444444444444,0,0,924,0.15
0.015463917525773196,0.0004494629618130101,0.0002896566396325772,4,5,-0.37966351428611655,0.09888888888888886,0,0,613,0.1
0.015306122448979591,0.0005358470464429246,0.0002896566396325772,2,1,-0.8509193596391765,0.05,0,0,400,0.1
0.015151515151515152,0.0005358470464429246,0.0002896566396325772,1,1,0.9917904215356813,0.1,0,0,1101,0.11
0.015,0.0003278998096225341,0.0002896566396325772,2,2,0.926841142721418,0.1,0,0,818,0.08
0.01485148514851485,0.00035423117256643883,0.0002896566396325772,3,3,0.8776186893304462,0.1,0,0,887,0.16
0.014705882352941176,0.0004186135193903782,0.0002896566396325772,2,2,0.12366286217291594,0.08,0,0,1018,0.11
0.014563106796116504,0.0003743734308906413,0.0002896566396325772,2,3,-0.9537345286904526,0.11,0,0,759,0.149
0.014423076923076924,0.0005358470464429246,0.0002896566396325772,2,1,-0.08833865964017233,0.0745,0,0,490,0.15
0.014285714285714287,0.0009241688980369147,0.0002896566396325772,7,2,-0.7510071512506543,0.149,0,0,337,0.08
0.014150943396226415,0.0006767974254528516,0.0002896566396325772,4,3,0.008941738771590156,0.11449999999999999,0,0,1087,0.11
0.014018691588785045,0.000310421016698681,0.0002896566396325772,2,5,0.8858968512072711,0.11,0,0,844,0.188
0.013888888888888888,0.0005409756824570969,0.0002896566396325772,3,8,-0.2280522595008612,0.1295,0,0,138,0.0969
0.013761467889908258,0.0006653192936648107,0.0002896566396325772,6,3,0.7625974510230334,0.11,0,0,736,0.109
0.013636363636363636,0.0005358470464429246,0.0002896566396325772,2,1,-0.663678982427899,0.1095,0,0,739,0.15
0.013513513513513514,0.0003367216732703788,0.0002896566396325772,2,3,-0.2878744485084861,0.11,0,0,339,0.0888
0.013392857142857142,0.0019459976483534446,0.0002896566396325772,11,7,-0.4598767232321427,0.1095,0,0,232,0.125
0.01327433628318584,0.0005358470464429246,0.0002896566396325772,1,1,0.9851566112943334,0.11,0,0,636,0.1
0.013157894736842105,0.00031704175162156176,0.002286567590264576,1,8,0.7738906815578891,0.05,0,0,70,0.1
0.013043478260869566,0.0005358470464429246,0.0002896566396325772,1,1,-0.9510732821065815,0.1,0,0,639,0.1269
0.01293103448275862,0.00034983651685288435,0.0002896566396325772,2,4,0.9017622905605737,0.1,0,0,756,0.11
0.012820512820512822,0.0003420375772518001,0.0002896566396325772,1,5,-0.9424943064466191,0.1,0,0,847,0.1
0.012711864406779662,0.00030705753226053373,0.0002896566396325772,1,7,0.8167599996228085,0.1,0,0,246,0.099
0.012605042016806723,0.00034983651685288435,0.0002896566396325772,1,4,-0.8555043707508208,0.1,0,0,288,0.11
0.0125,0.00031427568031361196,0.0002896566396325772,2,4,-0.877560883033985,0.055,0,0,533,0.1
0.012396694214876033,0.0005358470464429246,0.0002896566396325772,1,1,-0.9938786672030538,0.1,0,0,985,0.0969
0.012295081967213115,0.0003501952642580725,0.0002896566396325772,2,3,-0.22808160941352784,0.09845000000000001,0,0,217,0.15
0.012195121951219513,0.00044352564388904436,0.0002896566396325772,1,2,-0.9880455694833501,0.1,0,0,1035,0.2
0.012096774193548387,0.0005860770400663042,0.0002896566396325772,4,9,-0.5439958173735323,0.1,0,0,345,0.169
0.012,0.0003699361201142122,0.0002896566396325772,2,4,-0.683217692274733,0.169,0,0,615,0.15
0.011904761904761904,0.00037135211095080906,0.0002896566396325772,1,2,0.6299348185230796,0.075,0,0,629,0.148
0.011811023622047244,0.0005717000183085092,0.0002896566396325772,3,1,0.670273918142016,0.148,0,0,761,0.12
0.01171875,0.00031602162846281433,0.0002896566396325772,2,7,-0.9983453608739179,0.06,0,0,143,0.15
0.011627906976744186,0.0005358470464429246,0.0002896566396325772,2,1,0.923435312642794,0.12,0,0,624,0.15
0.011538461538461539,0.0005358470464429246,0.0002896566396325772,3,1,-0.5661324855759046,0.075,0,0,431,0.088
0.011450381679389313,0.0005358470464429246,0.0002896566396325772,2,1,0.9992092331198094,0.088,0,0,611,0.15
0.011363636363636364,0.0007199861468913429,0.0002896566396325772,5,1,0.9995229556605263,0.075,0,0,988,0.165
0.011278195488721804,0.0003546390245372692,0.0002896566396325772,2,3,-0.47555018687189876,0.15,0,0,167,0.175
0.011194029850746268,0.0003388947209946467,0.0002896566396325772,2,4,0.8555355864224282,0.1575,0,0,422,0.2
0.011111111111111112,0.0005409756824570969,0.0002896566396325772,3,1,-0.33824829305217113,0.165,0,0,917,0.169
0.011029411764705881,0.0004392709320192929,0.0002896566396325772,4,9,0.47549715072011806,0.167,0,0,543,0.18
0.010948905109489052,0.00032524789604912875,0.0002896566396325772,2,3,-0.7904332067228887,0.09,0,0,136,0.169
0.010869565217391304,0.0009241688980369147,0.0002896566396325772,7,1,0.9988166912028082,0.169,0,0,234,0.14999
0.01079136690647482,0.0005358470464429246,0.0002896566396325772,1,1,0.6091157451462272,0.074995,0,0,918,0.1
0.010714285714285714,0.0005358470464429246,0.0002896566396325772,2,1,0.9510825952363544,0.1,0,0,994,0.2
0.010638297872340425,0.0004731419673575418,0.0002896566396325772,3,2,-0.580635726907393,0.12499500000000001,0,0,475,0.1
0.01056338028169014,0.0003062557089349072,0.0002896566396325772,1,9,-0.4440856600409099,0.1,0,0,276,0.19
0.01048951048951049,0.00032361393712365964,0.0002896566396325772,2,3,-0.8939831563049628,0.12499500000000001,0,0,445,0.08
0.010416666666666666,0.0005358470464429246,0.0002896566396325772,2,1,0.8979144124545271,0.1,0,0,423,0.2
0.010344827586206896,0.0005358470464429246,0.0002896566396325772,2,1,0.15865243143670757,0.1,0,0,396,0.15
0.010273972602739725,0.0003301262955466069,0.0002896566396325772,2,5,0.8940371806131416,0.15,0,0,975,0.18
0.01020408163265306,0.0003116634695968525,0.0002896566396325772,1,5,0.9999130566754362,0.16499999999999998,0,0,1032,0.1
0.010135135135135136,0.0003410201058016425,0.0002896566396325772,2,2,-0.5588390458533631,0.15,0,0,764,0.145
0.010067114093959731,0.0007474699358356505,0.0002896566396325772,6,1,0.945415689654786,0.0725,0,0,825,0.15
0.01,0.0005358470464429246,0.0002896566396325772,2,1,0.2878455800903205,0.145,0,0,694,0.15
0.009933774834437087,0.0008472381165650587,0.0002896566396325772,6,1,0.3465646283438878,0.1475,0,0,895,0.1
0.009868421052631578,0.0008369204329963479,0.0002896566396325772,8,5,-0.9999114594340064,0.145,0,0,388,0.25
0.00980392156862745,0.0003116634695968525,0.0002896566396325772,1,5,-0.9978012770046274,0.1475,0,0,545,0.1
0.00974025974025974,0.0005717000183085092,0.0002896566396325772,3,4,0.09724190905490493,0.05,0,0,597,0.15
0.00967741935483871,0.0002986013195747354,0.0002896566396325772,1,8,-0.9992104312245924,0.1,0,0,966,0.169
0.009615384615384616,0.0008369204329963479,0.0002896566396325772,8,1,-0.9683494148893343,0.125,0,0,627,0.2
0.009554140127388536,0.0008472381165650587,0.0002896566396325772,6,1,-0.5513763859920506,0.15,0,0,678,0.12
0.00949367088607595,0.0013004118667866201,0.0002896566396325772,3,1,-0.5063916349244909,0.135,0,0,255,0.1
0.009433962264150945,0.0005358470464429246,0.0002896566396325772,2,1,0.7392213001816265,0.12,0,0,648,0.15
0.009375000000000001,0.001010427497357835,0.0002896566396325772,7,1,-0.2793576102663403,0.135,0,0,716,0.225
0.009316770186335404,0.0005358470464429246,0.0002896566396325772,1,1,0.7738334053999244,0.15,0,0,995,0.119
0.009259259259259259,0.0003001077485077053,0.0002896566396325772,2,11,0.3960081916851428,0.0595,0,0,1012,0.09975
0.009202453987730062,0.0003030151998489063,0.0002896566396325772,1,11,0.9765714113225485,0.09975,0,0,894,0.1275
0.009146341463414635,0.00039827005440184815,0.0002896566396325772,2,2,0.795769333534644,0.06375,0,0,907,0.15
0.00909090909090909,0.0005358470464429246,0.0002896566396325772,2,1,-0.9866374167508005,0.1275,0,0,658,0.18
0.009036144578313254,0.0005358470464429246,0.0002896566396325772,2,1,0.9482725721561587,0.13874999999999998,0,0,448,0.075
0.008982035928143714,0.00029625590764081964,0.0002896566396325772,2,7,0.5439705233633756,0.1275,0,0,700,0.14
0.008928571428571428,0.00029987200920977006,0.0002896566396325772,2,11,-0.49876540925697305,0.07,0,0,588,0.0975
0.008875739644970414,0.00035999675586410504,0.0002896566396325772,1,2,0.9983436270438855,0.0975,0,0,498,0.1
0.008823529411764706,0.0002965353880765657,0.0002896566396325772,2,4,0.6701620578277746,0.09875,0,0,1014,0.1
0.008771929824561403,0.001145797054824594,0.0002896566396325772,6,2,0.6502420383735517,0.05,0,0,725,0.15
0.00872093023255814,0.0004494629618130101,0.0002896566396325772,4,11,0.970542546651256,0.1,0,0,460,0.0925
0.008670520231213872,0.0003335982876829724,0.0002896566396325772,2,7,-0.727163193443649,0.09625,0,0,249,0.25
0.008620689655172414,0.00033674625719343264,0.0002896566396325772,1,4,-0.30472449023565196,0.125,0,0,1005,0.096
0.008571428571428572,0.0008369204329963479,0.0002896566396325772,8,1,-0.11487464864560613,0.096,0,0,996,0.169
0.008522727272727272,0.0006888812550917362,0.0002896566396325772,4,1,-0.9483108434411563,0.1325,0,0,972,0.08
0.00847457627118644,0.0007918731629577618,0.0002896566396325772,5,7,0.9999900726865629,0.096,0,0,366,0.098
0.008426966292134831,0.0003602910659738604,0.0002896566396325772,1,4,0.5805375529616218,0.049,0,0,945,0.144
0.008379888268156424,0.0007474699358356505,0.0002896566396325772,6,3,0.30483933083715453,0.098,0,0,415,0.19
0.008333333333333333,0.00031850024942455874,0.0002896566396325772,1,5,0.7148553508409695,0.095,0,0,505,0.099
0.008287292817679558,0.0003019674696358609,0.0002896566396325772,2,11,0.8167078184368716,0.099,0,0,819,0.1175
0.008241758241758242,0.0012928168069518047,0.0013930990501534947,9,4,0.5216024406758817,0.10825,0,0,654,0.15
0.00819672131147541,0.00057760601771316,0.0002896566396325772,4,5,-0.42019439103217676,0.1175,0,0,368,0.099
0.008152173913043478,0.0007199861468913429,0.0006357972698881819,5,4,-0.9988181567744302,0.0495,0,0,589,0.1
0.008108108108108109,0.0005436559148972605,0.0002896566396325772,3,1,-0.8268117243068012,0.099,0,0,420,0.097
0.008064516129032258,0.0004533508950040708,0.0002896566396325772,9,7,0.6229414706214662,0.098,0,0,813,0.098
0.00802139037433155,0.0004533508950040708,0.0002896566396325772,9,5,-0.9093225141277265,0.098,0,0,708,0.099
0.007978723404255319,0.0007474699358356505,0.0002896566396325772,6,7,0.7271838861456853,0.0985,0,0,604,0.18
0.007936507936507936,0.0005688572913893374,0.0002896566396325772,3,5,-0.9482630021806919,0.099,0,0,803,0.15
0.007894736842105263,0.0007450938403926897,0.0005358470464429246,2,2,-0.1933846668727768,0.099,0,0,936,0.18
0.013157894736842105,0.0003533265724283567,0.0002896566396325772,2,3,-0.2451935375705356,0.09,0,0,804,0.15
0.013089005235602094,0.0003448562824151663,0.0002896566396325772,2,3,0.253852519790234,0.15,0,0,283,0.15
0.013020833333333332,0.00036568675131937504,0.0002896566396325772,2,4,-0.9660944251371497,0.15,0,0,1004,0.155
0.01295336787564767,0.0008369204329963479,0.0002896566396325772,8,3,-0.1498176016678404,0.15,0,0,691,0.15
0.01288659793814433,0.0008455940389475197,0.0002896566396325772,5,3,0.7682160664531459,0.15,0,0,662,0.2
0.01282051282051282,0.00061542582366793,0.0007915184702036063,2,5,-0.026460752737064126,0.15,0,0,999,0.169
0.01794871794871795,0.00036944041079864566,0.0002896566396325772,4,3,0.2963397884973224,0.1525,0,0,317,0.169
0.017857142857142856,0.000356799477853581,0.0002896566396325772,2,2,-0.9995220242088421,0.155,0,0,633,0.15
0.017766497461928935,0.0005688572913893374,0.0002896566396325772,3,1,-0.5733077789028065,0.1525,0,0,967,0.1888
0.017676767676767676,0.00031163595365467643,0.0002896566396325772,2,5,0.4039549207204277,0.0944,0,0,1096,0.199
0.017587939698492462,0.0005358470464429246,0.0002896566396325772,2,1,0.48331795366796265,0.1888,0,0,189,0.14
0.017499999999999998,0.0005358470464429246,0.0002896566396325772,2,1,-0.36314327904015004,0.1644,0,0,496,0.2121
0.017412935323383085,0.0003578261119727159,0.01227250807080385,4,89,0.18469286804020318,0.10605,0,0,958,0.25
0.022388059701492536,0.0005358470464429246,0.0002896566396325772,2,1,-0.22814030861707352,0.2121,0,0,927,0.169
0.022277227722772276,0.00037953567703952944,0.0002896566396325772,2,2,-0.33001928131531005,0.0845,0,0,481,0.23
0.022167487684729065,0.001010427497357835,0.0002896566396325772,7,18,0.6767941486332613,0.169,0,0,428,0.3
0.022058823529411763,0.0006053923591012149,0.0002896566396325772,2,1,0.3467060053575308,0.1995,0,0,880,0.2
0.02195121951219512,0.00030492582344480247,0.0002896566396325772,5,14,-0.06198051016190544,0.2,0,0,864,0.148
0.021844660194174755,0.0004392709320192929,0.0005358470464429246,4,4,-0.9917672772396455,0.074,0,0,1029,0.249
0.021739130434782608,0.0009211762641205041,0.0002896566396325772,3,1,0.6896542847984487,0.148,0,0,593,0.15
0.021634615384615384,0.0005358470464429246,0.0002896566396325772,2,1,0.49879153625744566,0.149,0,0,943,0.24269
0.021531100478468897,0.0005532292003444709,0.0002896566396325772,3,1,-0.1322919915216454,0.15,0,0,735,0.135
0.02142857142857143,0.00033020564748389606,0.01227250807080385,2,89,0.9588986183026019,0.149,0,0,1070,0.25
0.026190476190476188,0.00032607533886487713,0.0002896566396325772,2,5,-0.9746621353757209,0.125,0,0,859,0.25
0.026066350710900472,0.00033020564748389606,0.01227250807080385,2,89,-0.6832837250355236,0.25,0,0,450,0.25
0.030805687203791468,0.00029746550808691316,0.0002896566396325772,1,14,0.9395507007222859,0.25,0,0,906,0.148
0.030660377358490566,0.0006659510113787881,0.00035004676395236807,5,2,0.38775384963726117,0.074,0,0,430,0.25
0.03537735849056604,0.0003369289795277337,0.0002896566396325772,2,5,0.8733266675417377,0.148,0,0,510,0.24
0.035211267605633804,0.002680355593013787,0.0002896566396325772,12,5,0.7024292412479847,0.194,0,0,516,0.22
0.035046728971962614,0.0012928168069518047,0.01227250807080385,9,89,-0.9983418923066761,0.11,0,0,853,0.25
0.0397196261682243,0.0006501287507976085,0.0002896566396325772,4,1,0.5948600877161377,0.22,0,0,901,0.39
0.03953488372093023,0.00029746550808691316,0.0002896566396325772,2,14,0.9766038345872008,0.235,0,0,881,0.148
0.039351851851851846,0.0005436559148972605,0.0002896566396325772,3,14,0.21936643855075033,0.22,0,0,870,0.148
0.03917050691244239,0.00030492582344480247,0.0002896566396325772,5,14,0.9333421683683804,0.184,0,0,862,0.148
0.0389908256880734,0.0003930566104929231,0.0002896566396325772,2,2,0.6569184183445477,0.074,0,0,1058,0.21
0.03881278538812785,0.0005911100999554137,0.000354676673483552,1,2,0.4910741133562503,0.148,0,0,566,0.3
0.04337899543378995,0.00035831477820273596,0.0005882832976643354,2,4,-0.22799355905387356,0.15,0,0,848,0.269
0.04794520547945205,0.000381690025756234,0.0002896566396325772,4,9,-0.7568419012610816,0.269,0,0,714,0.29
0.04772727272727273,0.0017619487669916175,0.0002896566396325772,8,5,0.07951849401287635,0.27949999999999997,0,0,512,0.21
0.04751131221719457,0.00044352564388904436,0.0002896566396325772,2,2,-0.1411796931706552,0.269,0,0,707,0.25
0.04729729729729729,0.00033020564748389606,0.01227250807080385,1,89,-0.9267958647454188,0.2595,0,0,602,0.25
0.0518018018018018,0.0026691627369971457,0.01227250807080385,15,89,-0.9802336960326743,0.25,0,0,495,0.25
0.05630630630630631,0.00043550852411839867,0.00035767814818730704,2,4,0.9802277317343164,0.25,0,0,850,0.249
0.06081081081081081,0.0003537335948297909,0.0002896566396325772,2,5,0.13232187086982847,0.25,0,0,380,0.285
0.06053811659192825,0.00029746550808691316,0.0002896566396325772,2,14,-0.9784690196122566,0.1425,0,0,903,0.148
0.060267857142857144,0.00029746550808691316,0.0002896566396325772,2,14,-0.07948844507877358,0.148,0,0,867,0.148
0.06,0.00040394649272117644,0.0002896566396325772,4,4,-0.9395403785729803,0.074,0,0,551,0.3
0.05973451327433628,0.0006004792607903423,0.00036570000853152623,2,2,-0.86458174478646,0.148,0,0,821,0.29
0.06415929203539823,0.0007450938403926897,0.0005358470464429246,2,2,0.15865243143670757,0.21899999999999997,0,0,396,0.35
0.06858407079646019,0.0003448975686102169,0.0002896566396325772,1,4,0.6831956801127874,0.175,0,0,970,0.3
0.06828193832599119,0.0006659510113787881,0.0013284936420081086,5,20,-0.1672962615688254,0.3,0,0,647,0.24
0.06798245614035087,0.00030138706783420746,0.0002896566396325772,1,18,-0.9995192244043064,0.27,0,0,432,0.3
0.06768558951965066,0.00035999675586410504,0.0002896566396325772,1,3,-0.6367844934113518,0.3,0,0,651,0.2
